::1 - - [06/Apr/2020:02:06:26 +0000] "GET /api/events HTTP/1.1" 200 20512
::1 - - [06/Apr/2020:02:07:13 +0000] "GET /api/events HTTP/1.1" 200 20948
::1 - - [06/Apr/2020:02:07:24 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:02:09:46 +0000] "GET /api/events HTTP/1.1" 200 21384
::1 - - [06/Apr/2020:02:10:00 +0000] "GET /api/events HTTP/1.1" 200 21602
::1 - - [06/Apr/2020:02:12:04 +0000] "GET /api/events HTTP/1.1" 200 21820
::1 - - [06/Apr/2020:02:19:35 +0000] "GET /api/rooms HTTP/1.1" 304 -
::1 - - [06/Apr/2020:02:20:12 +0000] "GET /api/events HTTP/1.1" 200 22038
::1 - - [06/Apr/2020:02:20:18 +0000] "POST /api/rooms/add-room HTTP/1.1" 500 1037
::1 - - [06/Apr/2020:02:21:35 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:02:21:59 +0000] "POST /api/rooms/add-room HTTP/1.1" 500 1037
::1 - - [06/Apr/2020:02:22:16 +0000] "GET /api/rooms HTTP/1.1" 304 -
::1 - - [06/Apr/2020:02:22:30 +0000] "POST /api/rooms/add-room HTTP/1.1" 500 1037
::1 - - [06/Apr/2020:02:26:43 +0000] "POST /api/rooms/add-room HTTP/1.1" 200 170
::1 - - [06/Apr/2020:02:26:48 +0000] "GET /api/rooms HTTP/1.1" 200 172
::1 - - [06/Apr/2020:02:27:58 +0000] "POST /api/rooms/add-room HTTP/1.1" 200 154
::1 - - [06/Apr/2020:02:28:00 +0000] "GET /api/rooms HTTP/1.1" 200 327
::1 - - [06/Apr/2020:02:28:00 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:02:37:00 +0000] "GET /api/rooms HTTP/1.1" 500 3060
::1 - - [06/Apr/2020:02:50:54 +0000] "GET /api/events HTTP/1.1" 200 24872
::1 - - [06/Apr/2020:02:50:56 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:02:50:57 +0000] "GET /api/events HTTP/1.1" 304 -
::1 - - [06/Apr/2020:02:50:58 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:02:50:59 +0000] "GET /api/events HTTP/1.1" 304 -
::1 - - [06/Apr/2020:03:05:04 +0000] "GET /api/rooms HTTP/1.1" 200 233
::1 - - [06/Apr/2020:03:05:33 +0000] "GET /api/events HTTP/1.1" 200 27052
::1 - - [06/Apr/2020:03:05:33 +0000] "GET /api/rooms HTTP/1.1" 304 -
::1 - - [06/Apr/2020:03:06:26 +0000] "GET /api/events HTTP/1.1" 200 27270
::1 - - [06/Apr/2020:03:06:27 +0000] "GET /api/rooms HTTP/1.1" 304 -
::1 - - [06/Apr/2020:03:11:18 +0000] "GET /api/events HTTP/1.1" 200 27706
